,index,address/city,address/community,address/neighborhood,address/state,address/streetAddress,address/subdivision,address/zipcode,bathrooms,bedrooms,currency,description,latitude,livingArea,longitude,price,url,yearBuilt,zestmate,zestmate_rent,monthly_cost,monthly_cash_flow,yearly_return,school,school_sum
994,1203,Sugar Land,,,TX,1182 Bournewood Dr,,77498,2.0,4.0,USD,"Beautiful move-in ready 4 bedroom 2 bathroom family home in Sugar Land on a large lot! Nice, quiet, peaceful neighborhood in a great location! Fresh interior and exterior paint! NEW: granite counter-tops, exterior doors, appliances, laminate flooring, carpet, ceiling fans, lighting fixtures, tub-tile surround, cabinets, sinks, faucets, bathroom hardware, blinds, crown molding, baseboards, shutters and landscaping. Foundation repair with transferable warranty and upgraded electrical panel and underground line.",29.63813781738281,1861.0,-95.6223602294922,234000,https://www.zillow.com/homedetails/1182-Bournewood-Dr-Sugar-Land-TX-77498/27552030_zpid/,1973.0,,,,,,,
995,1204,Pearland,,,TX,2703 Raven Ridge Dr,,77584,5.0,5.0,USD,"*LAKE VIEW* 2703 Raven Ridge is a sprawling 6,300 plus estate located in Shadow Creek Ranch.  Pearland's premier master planned community. This home has amazing curb appeal, a grand entrance, with a gorgeous lakeview all of which is certain to impress your family and friends. Features included 6 bedrooms, 4.5 bathrooms, 2 stair cases, formal living, formal dining, theatre room, study, high ceiling, upgraded fixtures and custom features through out. Lots of open space and spacious kitchen perfect for hosting parties or family gathering. Property will lease for $5500 per month.  2 chandeliers in secondary bedrooms will be replaced and 3 wall mounted tv's will be removed upon sale.",29.56121063232422,6307.0,-95.43476104736328,605500,https://www.zillow.com/homedetails/2703-Raven-Ridge-Dr-Pearland-TX-77584/72059438_zpid/,2007.0,,,,,,,
996,1205,Sugar Land,,,TX,4206 Merriweather St,,77478,4.0,5.0,USD,"BEAUTIFUL TWO STORY IN A QUIET CUL-DE-SAC IN THE HEART OF FIRST COLONY SUGAR LAND MASTER PLANNED SUBDIVISION. POPULAR NEWMARK 5 BDRMS & STUDY & GAMEROOM WITH THREE CAR DETACHED GARAGE, EXTENDED DRIVEWAY. MASTER BDRM DOWN. WOOD THRU-OUT. DINING & FAMILY KIT/BRFST. OPEN GOURMET ISLAND KIT TO FAMILY ROOM. GRANITE COUNTER, WALK-IN PANTRY. HUGE MASTR BATH SEP. CLOSETS. 2 FULL BATHS UP.   HUGE CULDESAC LOT PRIVATE AND CLOSE TO OYSTER CREEK PARK  GREENBELT. HOME WRNTY.",29.58689117431641,3016.0,-95.58950805664062,365000,https://www.zillow.com/homedetails/4206-Merriweather-St-Sugar-Land-TX-77478/27571586_zpid/,1995.0,,,,,,,
997,1206,Richmond,,,TX,4402 River Rd,,77469,2.0,4.0,USD,"The Pedernales is a four-bedroom, two-bath single-story home. This outstanding property features a large master bedroom complete with an on-suite bath and walk-in closets. The spacious kitchen looks out into the dining area which is perfect for cooking during the holidays. This home has a large family room that your friends and family are sure to enjoy.",29.53954315185547,1800.0,-95.7007293701172,212414,https://www.zillow.com/homedetails/4402-River-Rd-Richmond-TX-77469/2077860383_zpid/,2020.0,,,,,,,
998,1207,Pearland,,,TX,2208 Pearl Bay Ct,,77584,3.0,3.0,USD,"This beautiful renovated 1.5 story home is READY FOR MOVE IN.  Newly purchased appliances such as refrigerator, washer & dryer is included.  Water heater was recently replaced about a month ago.  Office can be converted into a 4th bedroom.  This gorgeous home features hardwood floor, wrought-iron stair railings, high ceiling, walk-in pantry, Kitchen Island with sink, large game room & large media room up stair, private swimming pool with spa, extended cover patio, 3 car garages with Proxy Flooring and garage cabinets, and many more upgrades.  It is located in the Cul-De-Sac of Pearl Bay Court which provides less traffic and more privacy.  As part of the Shadow Creek Ranch Community, a 3,500 acres of lake themed master-planned community in Pearland Texas, it is only minutes away from HWY 288, HOV, Beltway 8, and easy access to many shopping centers, restaurants, medical centers, schools, & entertainments.",29.5727653503418,2888.0,-95.42820739746094,359000,https://www.zillow.com/homedetails/2208-Pearl-Bay-Ct-Pearland-TX-77584/72059223_zpid/,2007.0,,,,,,,
999,1208,Sugar Land,,,TX,44 Lake Mist Dr,,77479,8.0,6.0,USD,"This Westport Home built in sought after Pointe Royale gated community w/ lake views on both front & rear is sure to impress! Double French doors lead you to a private study w/built-ins, this is the perfect ""work at home"" space. A home built for entertaining, the spacious 2019 built gourmet island kitchen w/Wolf gas stove flows into the family rm where you have large windows to capture the view! The expansive primary bedroom w/amazing lake & fountain views also features a spa like bath w/double vanity, large walk in shower w/multiple sprayers & a soaking tub! The second floor has 4 additional bedrooms, 3 have private balcony access, game room also w/balcony access & a guest suite! Don't miss the third floor ""BONUS"" room. This could be a media room or divided in to two additional bedrooms. 2017 Lutron whole house lighting system controllable from App. The pool size backyard is your very own oasis; built in outdoor grill & extended covered patio, it just awaits your imagination!",29.59469223022461,6916.0,-95.67636108398438,850000,https://www.zillow.com/homedetails/44-Lake-Mist-Dr-Sugar-Land-TX-77479/27607045_zpid/,1996.0,,,,,,,
1000,1209,Sugar Land,,,TX,2819 Hidden Knoll Ct,,77478,3.0,4.0,USD,"Beautifully updated home in the heart of Sugar Land/First Colony. An entertainer's dream home with a large updated island kitchen and a massive backyard oasis, complete with spacious covered back patio, outdoor kitchen, relaxing pool, and plenty of yard space! This four bedroom, two and a half bath home at a little over 3000 square feet offers so much!! Situated on a quiet cul-de-sac and close to all of Sugar Land's amenities! It is conveniently located near Highway 6, a short drive to Sugar Land's Town Center and First Colony Mall. A short walk to the elementary school and Oyster Creek Park. This home is fantastic and needs to be seen! Schedule your private tour today! ***Roof replaced 1/7/2021 and part of fence will be replaced!!!***",29.58395957946777,3010.0,-95.58447265625,395000,https://www.zillow.com/homedetails/2819-Hidden-Knoll-Ct-Sugar-Land-TX-77478/27571609_zpid/,1994.0,,,,,,,
1001,1210,Sugar Land,,,TX,867 Harbour Pl,,77478,3.0,3.0,USD,"GORGEOUS WATERFRONT HOME IN THE HEART OF SUGAR LAND! LOCATED MINUTES TO EVERYTHING! LOADED W/UPGRADES & UPDATES! SITUATED ON A QUIET CUL-DE-SAC STREET LINED WITH MATURE TREES. BEAUTIFUL FRONT ELEVATION! DRAMATIC ENTRY WITH SOARING CEILINGS & MARBLE FLOORS. TERRIFIC FLOOR PLAN W/BOTH FORMALS, STUDY W/FRENCH DOORS COULD BE CONVERTED TO A SECOND BEDROOM DOWN. LARGE FAMILY ROOM W/2 STORY CEILINGS, BUILT-INS, AND BREATHTAKING WATER VIEWS OPENS UP TO A BEAUTIFULLY UPDATED KITCHEN W/UPGRADED GRANITE COUNTERTOPS, STAINLESS STEEL APPLIANCES AND BUTLERS PANTRY AREA WITH ADDED STORAGE. MASTER SUITE HAS A SITTING AREA OVERLOOKING THE LAKE, MASTER BATH W/SEPERATE SHOWER & TUB PLUS 2 HUGE WALK-IN CLOSETS! UPSTAIRS FEATURES 2 GENEROUS BEDROOMS, GAMING AREA, PLUS A BONUS ROOM THAT FEATURES YOUR OWN PRIVATE SAUNA! LARGE DECK OUTSIDE OVERLOOKING THE WATER IS PERFECT FOR ENTERTAINING! LOCATED MINUTES TO HWYS 59, 99, 90 & 6! LOW 2% TAX RATE! FORT BEND ISD SCHOOLS! READY FOR IMMEDIATE MOVE IN - CALL TODAY!",29.61352157592773,3504.0,-95.62060546875,588800,https://www.zillow.com/homedetails/867-Harbour-Pl-Sugar-Land-TX-77478/27539534_zpid/,1995.0,,,,,,,
1002,1212,Sugar Land,,,TX,602 Newington Ln,,77479,3.0,4.0,USD,"Price reduced greatly for quick sale. Fabulous one story, 4 bedrooms home on a large corner lot in the highly sought-after Telfair master plan community. Home features fresh paint, new hardwood floors in all bedrooms, private study w/French doors; formal dining room; kitchen w/granite counters, stone back splash, water purifier, stainless steel appliances, large island w/stone wall, breakfast room & sun room; den w/fireplace & built in speakers; master suite w/granite vanity, over-sized shower, tub & travertine tile. Water Large backyard w/covered patio; sprinkler system; Green-built energy efficient home; Water softener. Great neighborhood, recreational amenities & more. A must see!",29.59966468811035,2635.0,-95.65502166748048,419900,https://www.zillow.com/homedetails/602-Newington-Ln-Sugar-Land-TX-77479/89628399_zpid/,2009.0,,,,,,,
1003,1213,Missouri City,,,TX,1407 Green Mansions Ct,,77489,4.0,4.0,USD,"Recently updated 4 Bedroom / 2.5 Bath in Quail Green!! The property features fresh paint inside and out, new carpet, custom tile, and updated upstairs garage apartment on a quiet cul-de-sac lot! Other features include 410a AC system, engineered flooring, custom shower surrounds and grey scale colors. Easy to show, cleaned weekly, schedule today!!",29.583362579345703,2200.0,-95.52082061767578,224900,https://www.zillow.com/homedetails/1407-Green-Mansions-Ct-Missouri-City-TX-77489/27591132_zpid/,1986.0,,,,,,,
1004,1214,Sugar Land,,,TX,3202 E Autumn Run Cir,,77479,5.0,4.0,USD,"Beautiful  custom home with 4 bedrooms 3.2 baths 2 car garage  overlooking Sweetwater Golf Course. Features include lovely entry with custom-built wrought iron railing & marble floors, formal dining, formal living room with wet bar,  kitchen with adjacent breakfast area, primary bedroom  with large ensuite. Upstairs includes 3 bedrooms and large gameroom. Private pool and spa. Zoned to top rated public schools, walking distance to St. Laurence Church and school and a few minutes drive to elite private schools, library, shopping and dining!",29.574541091918945,3530.0,-95.61019897460938,579000,https://www.zillow.com/homedetails/3202-E-Autumn-Run-Cir-Sugar-Land-TX-77479/27551602_zpid/,1984.0,,,,,,,
1005,1215,Sugar Land,,,TX,5318 Autumn Rose Ln,,77479,3.0,4.0,USD,"This beautiful Newmark home sits in the master planned community of Riverstone with lots of amenities. Zoned to highly rated Sullivan, First Colony & Elkins High Schools. The exterior has gorgeous stone and brick elevation on a quiet cul-de-sac street with NO BACK NEIGHBORS.  The interior has NO CARPET, it is all tile & wood. The first floor has a study with double glass etched french doors for privacy, perfect for working from home or distance learning; formal dining, & a large spacious family room open to the kitchen. The kitchen has all stainless steel appliances, maple cabinets and granite counters, complete with refrigerator. It also features a large tiered island perfect for barstools. The downstairs primary bedroom is spacious with an executive ensuite bath featuring a large soaking tub, separate shower, dual sinks & large closet.  Upstairs is a HUGE game room and three additional bedrooms, all with ceiling fans.  Interior has new paint. NEVER FLOODED.",29.54751014709473,2598.0,-95.56868743896484,348000,https://www.zillow.com/homedetails/5318-Autumn-Rose-Ln-Sugar-Land-TX-77479/80067480_zpid/,2007.0,,,,,,,
1006,1216,Sugar Land,,,TX,6710 Apsley Creek Ln,,77479,5.0,5.0,USD,"Welcome home to 6710 Apsley Creek Ln located on an oversized lot in the gated section of Avalon at Riverstone! This beautiful home features 5 bedrooms, 4 full baths, 1 half bath & an attached 2 car garage! This stunning open floorplan provides the perfect space for entertaining! The kitchen showcases light stained cabinetry, light granite countertops, an oversized island & SS appliances! The family room showcases beautiful wood flooring and large windows with privacy blinds! Come unwind after a long day in the master suite with a sitting area! The master bath features, walk-in shower, jacuzzi tub & a large walk-in closet! Make sure to step out back and check out the spacious backyard! You don't want to miss all this gorgeous home has to offer! Check out the 3D tour and schedule your showing today!",29.5410270690918,4665.0,-95.61408996582031,725000,https://www.zillow.com/homedetails/6710-Apsley-Creek-Ln-Sugar-Land-TX-77479/176798717_zpid/,2016.0,,,,,,,
1007,1217,Missouri City,,,TX,2235 Diamond Crest Dr,,77489,2.0,3.0,USD,"Welcome to this beautiful open concept single story home, boasting 3 bedrooms and 2 full baths. This floor plan flows, allowing an open feel throughout. The dining room flows into kitchen, and kitchen is Open to family room. Kitchen has been dressed with SS appliances, only 1 year old. The Warm, cozy fireplace rests in the corner of this sizeable family room. Owners suite is enormous, with a sitting area the size of a small room with attached closet. The owners En-suite bath includes a whirlpool bath and spacious walk-in closets. This home has been carefully maintained by its owners; tiled wet areas and Carpet is only a year old! 2 inch blinds to keep Houston's intense heat at bay, but opens to natural light. Owner enclosed front entry, adding additional charm to this gem! Relax on your tiled front porch or entertain in your covered backyard patio NO Neighbors in front of you! Call now to schedule before this beauty is gone!",29.59591484069824,1596.0,-95.50841522216795,198000,https://www.zillow.com/homedetails/2235-Diamond-Crest-Dr-Missouri-City-TX-77489/65716553_zpid/,2008.0,,,,,,,
1008,1219,Sugar Land,,,TX,2818 Chimneystone Cir,,77479,2.0,2.0,USD,"Super cute home in desirable neighborhood. Enter into a large living area featuring wood floors, fireplace and high ceilings. Dining area looks out into the backyard through French doors. The Master Suite also has French Doors leading to the backyard.Tile in bed room, baths & kitchen and two bed room. Gas cooking and heating. Roof 2 years.",29.58451271057129,1163.0,-95.59400177001952,215000,https://www.zillow.com/homedetails/2818-Chimneystone-Cir-Sugar-Land-TX-77479/27549492_zpid/,1982.0,,,,,,,
1009,1220,Sugar Land,,,TX,1323 Regal Oak Way,,77479,4.0,4.0,USD,"SAY HELLO TO YOUR NEW HOME! THIS GRAND AND SPACIOUS 2 STORY FORMER MODEL HOME WILL CHECK ALL OF YOUR BOXES. WHEN YOU WALK IN YOU WILL BE GREETED BY HIGH CEILINGS, NATURAL LIGHTING, AND  A GORGEOUS STUDY WITH CUSTOM BUILT-INS. WORKING YOUR WAY DOWN FOYER YOU WILL FIND AN OVERSIZED KITCHEN WITH GRANITE COUNTERTOPS, STAINLESS STEEL APPLIANCES, AND A SPACIOUS BREAKFAST AREA THAT IS OPEN TO THE FAMILY AREA. THIS HOME IS PERFECT FOR ENTERTAINING GUESTS AND SPENDING TIME WITH FAMILY. THE PRIMARY BEDROOM/BATHROOM BOASTS LUXURY, AND IS THE PERFECT PLACE TO REST AFTER A LONG DAY. UPSTAIRS YOU WILL FIND A LARGE MEDIA ROOM AND GAME ROOM THAT IS PERFECT FOR KEEPING THE ENTERTAINMENT GOING. THE BACKYARD IS THE PERFECT SIZE TO BUILD YOUR DREAM OASIS AND SEE THE KIDS RUN AND PLAY. ZONED TO EXCELLENT SCHOOLS, AND IS LOCATED CLOSE TO PLENTY OF STORES AND FINE DINING!  NEW A/C, CONDENSOR, FENCE (9/2020)",29.592973709106445,3534.0,-95.64396667480469,564900,https://www.zillow.com/homedetails/1323-Regal-Oak-Way-Sugar-Land-TX-77479/72062294_zpid/,2010.0,,,,,,,
